capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801142.SI,False,2015-04-15,False,False,False,True,2015-2021,2015-11-18,"[""cluster_inactive""]",2015-11-17,801142.SI,603008.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801161.SI,000539.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801971.SI,000685.SZ
801143.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801143.SI,002067.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-11-19,"[""financial_bad"",""cluster_inactive""]",2015-11-18,801223.SI,002123.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801039.SI,002130.SZ
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801784.SI,002142.SZ
801736.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801736.SI,002202.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801113.SI,002242.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801125.SI,002304.SZ
801203.SI,False,2015-03-10,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801203.SI,002697.SZ
801744.SI,False,2015-04-16,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801744.SI,300065.SZ
801082.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801082.SI,300078.SZ
801191.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801191.SI,600093.SH
801161.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801161.SI,600098.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801203.SI,600827.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801161.SI,600863.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801971.SI,601158.SH
801142.SI,False,2015-04-15,False,False,False,True,2015-2021,2015-11-19,"[""cluster_inactive""]",2015-11-18,801142.SI,603008.SH
801971.SI,False,2015-03-07,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801971.SI,000598.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801971.SI,000685.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801039.SI,002130.SZ
801736.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801736.SI,002202.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801113.SI,002242.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801125.SI,002304.SZ
801203.SI,False,2015-03-10,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801203.SI,002697.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801178.SI,002711.SZ
801161.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801161.SI,600098.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801203.SI,600827.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801161.SI,600863.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801971.SI,601158.SH
801142.SI,False,2015-04-15,False,False,False,True,2015-2021,2015-11-20,"[""cluster_inactive""]",2015-11-19,801142.SI,603008.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801161.SI,000539.SZ
801971.SI,False,2015-03-07,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801971.SI,000598.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801971.SI,000685.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801039.SI,002130.SZ
801736.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801736.SI,002202.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801113.SI,002242.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801125.SI,002304.SZ
801203.SI,False,2015-03-10,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801203.SI,002697.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801178.SI,002711.SZ
801161.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801161.SI,600098.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801203.SI,600827.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801161.SI,600863.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-23,"[""cluster_inactive""]",2015-11-20,801971.SI,601158.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801161.SI,000539.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801971.SI,000685.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801039.SI,002130.SZ
801736.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801736.SI,002202.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801113.SI,002242.SZ
801152.SI,False,2015-02-13,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801152.SI,002252.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801125.SI,002304.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-11-24,"[""financial_bad""]",2015-11-23,801038.SI,600096.SH
801724.SI,False,2015-04-14,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801724.SI,600667.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801203.SI,600827.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801161.SI,600863.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-24,"[""cluster_inactive""]",2015-11-23,801971.SI,601158.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801161.SI,000539.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801971.SI,000685.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801039.SI,002130.SZ
801736.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801736.SI,002202.SZ
801152.SI,False,2015-02-13,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801152.SI,002252.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801125.SI,002304.SZ
801203.SI,False,2015-03-10,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801203.SI,002697.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-11-25,"[""financial_bad""]",2015-11-24,801038.SI,600096.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801203.SI,600827.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801161.SI,600863.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-25,"[""cluster_inactive""]",2015-11-24,801971.SI,601158.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-26,"[""cluster_inactive""]",2015-11-25,801161.SI,000539.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-26,"[""cluster_inactive""]",2015-11-25,801039.SI,002130.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-26,"[""cluster_inactive""]",2015-11-25,801125.SI,002304.SZ
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-26,"[""cluster_inactive""]",2015-11-25,801161.SI,600863.SH
801992.SI,False,2015-03-24,False,False,False,True,2015-2021,2015-11-26,"[""cluster_inactive""]",2015-11-25,801992.SI,600896.SH
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-27,"[""cluster_inactive""]",2015-11-26,801161.SI,000539.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-11-27,"[""cluster_inactive""]",2015-11-26,801039.SI,002130.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-27,"[""cluster_inactive""]",2015-11-26,801125.SI,002304.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-11-27,"[""financial_bad""]",2015-11-26,801038.SI,600096.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-27,"[""cluster_inactive""]",2015-11-26,801161.SI,600863.SH
801178.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-11-27,"[""cluster_inactive""]",2015-11-26,801178.SI,603128.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801161.SI,000539.SZ
801161.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801161.SI,000543.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-11-30,"[""financial_bad"",""cluster_inactive""]",2015-11-27,801223.SI,002123.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801125.SI,002304.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-11-30,"[""financial_bad""]",2015-11-27,801038.SI,600096.SH
801161.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801161.SI,600098.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801179.SI,600611.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801161.SI,600863.SH
801992.SI,False,2015-03-24,False,False,False,True,2015-2021,2015-11-30,"[""cluster_inactive""]",2015-11-27,801992.SI,600896.SH
801951.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-11-30,"[""financial_bad"",""cluster_inactive""]",2015-11-27,801951.SI,601918.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801161.SI,000539.SZ
801161.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801161.SI,000543.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-01,"[""financial_bad"",""cluster_inactive""]",2015-11-30,801223.SI,002123.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801125.SI,002304.SZ
801206.SI,False,2015-04-16,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801206.SI,002315.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-12-01,"[""financial_bad""]",2015-11-30,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801179.SI,600611.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801161.SI,600863.SH
801992.SI,False,2015-03-24,False,False,False,True,2015-2021,2015-12-01,"[""cluster_inactive""]",2015-11-30,801992.SI,600896.SH
801951.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-01,"[""financial_bad"",""cluster_inactive""]",2015-11-30,801951.SI,601918.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801161.SI,000539.SZ
801161.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801161.SI,000543.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-02,"[""financial_bad"",""cluster_inactive""]",2015-12-01,801223.SI,002123.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801125.SI,002304.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-12-02,"[""financial_bad""]",2015-12-01,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801179.SI,600611.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801161.SI,600863.SH
801992.SI,False,2015-03-24,False,False,False,True,2015-2021,2015-12-02,"[""cluster_inactive""]",2015-12-01,801992.SI,600896.SH
801951.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-02,"[""financial_bad"",""cluster_inactive""]",2015-12-01,801951.SI,601918.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801161.SI,000539.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801125.SI,002304.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-12-03,"[""financial_bad""]",2015-12-02,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801179.SI,600611.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-12-03,"[""cluster_inactive""]",2015-12-02,801161.SI,600863.SH
801951.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-03,"[""financial_bad"",""cluster_inactive""]",2015-12-02,801951.SI,601918.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801161.SI,000539.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-04,"[""financial_bad"",""cluster_inactive""]",2015-12-03,801223.SI,002123.SZ
801039.SI,False,2015-02-12,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801039.SI,002130.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801125.SI,002304.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-12-04,"[""financial_bad""]",2015-12-03,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801179.SI,600611.SH
801161.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801161.SI,600674.SH
801161.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801161.SI,600863.SH
801992.SI,False,2015-03-24,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801992.SI,600896.SH
801782.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-04,"[""cluster_inactive""]",2015-12-03,801782.SI,601328.SH
801951.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-04,"[""financial_bad"",""cluster_inactive""]",2015-12-03,801951.SI,601918.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801161.SI,000027.SZ
801161.SI,False,2015-04-18,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801161.SI,000539.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-12-07,"[""financial_bad"",""cluster_inactive""]",2015-12-04,801223.SI,002123.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801125.SI,002304.SZ
801178.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801178.SI,002711.SZ
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-12-07,"[""financial_bad""]",2015-12-04,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801179.SI,600269.SH
801179.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-12-07,"[""cluster_inactive""]",2015-12-04,801179.SI,600611.SH
