population,signal_date,ts_code,streak,gain_bucket,horizon,target_date,price_date,gross_return,net_return,status
s7_control,2016-09-21,000858.SZ,2,le_1_5,3,2016-09-26,2016-09-26,-0.012239902080783405,-0.013739902080783404,valid
s7_control,2016-09-21,000858.SZ,2,le_1_5,5,2016-09-28,2016-09-28,-0.011015911872705009,-0.012515911872705008,valid
s7_control,2016-09-21,000858.SZ,2,le_1_5,10,2016-10-12,2016-10-12,0.024785801713586464,0.023285801713586463,valid
s7_control,2016-09-21,000858.SZ,3,le_1_5,1,2016-09-22,2016-09-22,0.024479804161566587,0.022979804161566586,valid
s7_control,2016-09-21,000858.SZ,3,le_1_5,3,2016-09-26,2016-09-26,-0.012239902080783405,-0.013739902080783404,valid
s7_control,2016-09-21,000858.SZ,3,le_1_5,5,2016-09-28,2016-09-28,-0.011015911872705009,-0.012515911872705008,valid
s7_control,2016-09-21,000858.SZ,3,le_1_5,10,2016-10-12,2016-10-12,0.024785801713586464,0.023285801713586463,valid
s7_control,2016-09-21,000938.SZ,2,le_1_5,1,2016-09-22,2016-09-22,-0.0014705882352941124,-0.0029705882352941125,valid
s7_control,2016-09-21,000938.SZ,2,le_1_5,3,2016-09-26,2016-09-26,-0.006045751633987018,-0.007545751633987017,valid
s7_control,2016-09-21,000938.SZ,2,le_1_5,5,2016-09-28,2016-09-28,0.01388888888888884,0.01238888888888884,valid
s7_control,2016-09-21,000938.SZ,2,le_1_5,10,2016-10-12,2016-10-12,0.04493464052287588,0.04343464052287588,valid
s7_control,2016-09-21,000938.SZ,3,le_1_5,1,2016-09-22,2016-09-22,-0.0014705882352941124,-0.0029705882352941125,valid
s7_control,2016-09-21,000938.SZ,3,le_1_5,3,2016-09-26,2016-09-26,-0.006045751633987018,-0.007545751633987017,valid
s7_control,2016-09-21,000938.SZ,3,le_1_5,5,2016-09-28,2016-09-28,0.01388888888888884,0.01238888888888884,valid
s7_control,2016-09-21,000938.SZ,3,le_1_5,10,2016-10-12,2016-10-12,0.04493464052287588,0.04343464052287588,valid
s7_control,2016-09-21,002673.SZ,2,le_1_5,1,2016-09-22,2016-09-22,-0.004192872117400492,-0.005692872117400492,valid
s7_control,2016-09-21,002673.SZ,2,le_1_5,3,2016-09-26,2016-09-26,-0.03815513626834388,-0.03965513626834388,valid
s7_control,2016-09-21,002673.SZ,2,le_1_5,5,2016-09-28,2016-09-28,-0.02599580712788263,-0.027495807127882632,valid
s7_control,2016-09-21,002673.SZ,2,le_1_5,10,2016-10-12,2016-10-12,0.0037735849056603765,0.0022735849056603765,valid
s7_control,2016-09-21,002673.SZ,3,le_1_5,1,2016-09-22,2016-09-22,-0.004192872117400492,-0.005692872117400492,valid
s7_control,2016-09-21,002673.SZ,3,le_1_5,3,2016-09-26,2016-09-26,-0.03815513626834388,-0.03965513626834388,valid
s7_control,2016-09-21,002673.SZ,3,le_1_5,5,2016-09-28,2016-09-28,-0.02599580712788263,-0.027495807127882632,valid
s7_control,2016-09-21,002673.SZ,3,le_1_5,10,2016-10-12,2016-10-12,0.0037735849056603765,0.0022735849056603765,valid
s7_control,2016-09-21,002736.SZ,2,le_1_5,1,2016-09-22,2016-09-22,0.0006060606060604989,-0.0008939393939395011,valid
s7_control,2016-09-21,002736.SZ,2,le_1_5,3,2016-09-26,2016-09-26,-0.027272727272727337,-0.02877272727272734,valid
s7_control,2016-09-21,002736.SZ,2,le_1_5,5,2016-09-28,2016-09-28,-0.02484848484848501,-0.02634848484848501,valid
s7_control,2016-09-21,002736.SZ,2,le_1_5,10,2016-10-12,2016-10-12,0.018787878787878798,0.017287878787878797,valid
s7_control,2016-09-21,002736.SZ,3,le_1_5,1,2016-09-22,2016-09-22,0.0006060606060604989,-0.0008939393939395011,valid
s7_control,2016-09-21,002736.SZ,3,le_1_5,3,2016-09-26,2016-09-26,-0.027272727272727337,-0.02877272727272734,valid
s7_control,2016-09-21,002736.SZ,3,le_1_5,5,2016-09-28,2016-09-28,-0.02484848484848501,-0.02634848484848501,valid
s7_control,2016-09-21,002736.SZ,3,le_1_5,10,2016-10-12,2016-10-12,0.018787878787878798,0.017287878787878797,valid
s7_control,2016-09-21,300017.SZ,2,gt_1_5,1,2016-09-22,2016-09-22,-0.004545454545454408,-0.006045454545454408,valid
s7_control,2016-09-21,300017.SZ,2,gt_1_5,3,2016-09-26,2016-09-26,-0.014662756598240345,-0.016162756598240346,valid
s7_control,2016-09-21,300017.SZ,2,gt_1_5,5,2016-09-28,2016-09-28,0.00967741935483879,0.00817741935483879,valid
s7_control,2016-09-21,300017.SZ,2,gt_1_5,10,2016-10-12,2016-10-12,0.033431085043988285,0.03193108504398828,valid
s7_control,2016-09-21,300017.SZ,3,gt_1_5,1,2016-09-22,2016-09-22,-0.004545454545454408,-0.006045454545454408,valid
s7_control,2016-09-21,300017.SZ,3,gt_1_5,3,2016-09-26,2016-09-26,-0.014662756598240345,-0.016162756598240346,valid
s7_control,2016-09-21,300017.SZ,3,gt_1_5,5,2016-09-28,2016-09-28,0.00967741935483879,0.00817741935483879,valid
s7_control,2016-09-21,300017.SZ,3,gt_1_5,10,2016-10-12,2016-10-12,0.033431085043988285,0.03193108504398828,valid
s7_control,2016-09-21,600606.SH,2,le_1_5,1,2016-09-22,2016-09-22,0.027896995708154293,0.02639699570815429,valid
s7_control,2016-09-21,600606.SH,2,le_1_5,3,2016-09-26,2016-09-26,0.0032188841201714613,0.0017188841201714613,valid
s7_control,2016-09-21,600606.SH,2,le_1_5,5,2016-09-28,2016-09-28,0.03755364806866934,0.03605364806866934,valid
s7_control,2016-09-21,600606.SH,2,le_1_5,10,2016-10-12,2016-10-12,-0.0042918454935623185,-0.005791845493562318,valid
s7_control,2016-09-21,601009.SH,2,le_1_5,1,2016-09-22,2016-09-22,0.005847953216374435,0.004347953216374436,valid
s7_control,2016-09-21,601009.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.014619883040935644,-0.016119883040935645,valid
s7_control,2016-09-21,601009.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.013645224171540016,-0.015145224171540015,valid
s7_control,2016-09-21,601009.SH,2,le_1_5,10,2016-10-12,2016-10-12,-0.011695906432748537,-0.013195906432748537,valid
s7_control,2016-09-21,601009.SH,3,le_1_5,1,2016-09-22,2016-09-22,0.005847953216374435,0.004347953216374436,valid
s7_control,2016-09-21,601009.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.014619883040935644,-0.016119883040935645,valid
s7_control,2016-09-21,601009.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.013645224171540016,-0.015145224171540015,valid
s7_control,2016-09-21,601009.SH,3,le_1_5,10,2016-10-12,2016-10-12,-0.011695906432748537,-0.013195906432748537,valid
s7_control,2016-09-21,601601.SH,2,le_1_5,1,2016-09-22,2016-09-22,0.016523235800344205,0.015023235800344205,valid
s7_control,2016-09-21,601601.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.00103270223752161,-0.00253270223752161,valid
s7_control,2016-09-21,601601.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.002409638554216942,-0.0039096385542169414,valid
s7_control,2016-09-21,601601.SH,2,le_1_5,10,2016-10-12,2016-10-12,0.050602409638554,0.049102409638554,valid
s7_control,2016-09-21,601601.SH,3,le_1_5,1,2016-09-22,2016-09-22,0.016523235800344205,0.015023235800344205,valid
s7_control,2016-09-21,601601.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.00103270223752161,-0.00253270223752161,valid
s7_control,2016-09-21,601601.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.002409638554216942,-0.0039096385542169414,valid
s7_control,2016-09-21,601601.SH,3,le_1_5,10,2016-10-12,2016-10-12,0.050602409638554,0.049102409638554,valid
s7_control,2016-09-21,601607.SH,2,le_1_5,1,2016-09-22,2016-09-22,-0.0030105368790767084,-0.004510536879076708,valid
s7_control,2016-09-21,601607.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.028098344204716352,-0.029598344204716354,valid
s7_control,2016-09-21,601607.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.027596588058203753,-0.029096588058203754,valid
s7_control,2016-09-21,601607.SH,2,le_1_5,10,2016-10-12,2016-10-12,-0.0005017561465125997,-0.0020017561465125997,valid
s7_control,2016-09-21,601607.SH,3,le_1_5,1,2016-09-22,2016-09-22,-0.0030105368790767084,-0.004510536879076708,valid
s7_control,2016-09-21,601607.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.028098344204716352,-0.029598344204716354,valid
s7_control,2016-09-21,601607.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.027596588058203753,-0.029096588058203754,valid
s7_control,2016-09-21,601607.SH,3,le_1_5,10,2016-10-12,2016-10-12,-0.0005017561465125997,-0.0020017561465125997,valid
s7_control,2016-09-21,601788.SH,2,le_1_5,1,2016-09-22,2016-09-22,-0.0036496350364965124,-0.005149635036496512,valid
s7_control,2016-09-21,601788.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.031021897810219246,-0.03252189781021925,valid
s7_control,2016-09-21,601788.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.024330900243309195,-0.025830900243309196,valid
s7_control,2016-09-21,601788.SH,2,le_1_5,10,2016-10-12,2016-10-12,0.001216545012165282,-0.00028345498783471793,valid
s7_control,2016-09-21,601788.SH,3,le_1_5,1,2016-09-22,2016-09-22,-0.0036496350364965124,-0.005149635036496512,valid
s7_control,2016-09-21,601788.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.031021897810219246,-0.03252189781021925,valid
s7_control,2016-09-21,601788.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.024330900243309195,-0.025830900243309196,valid
s7_control,2016-09-21,601788.SH,3,le_1_5,10,2016-10-12,2016-10-12,0.001216545012165282,-0.00028345498783471793,valid
s7_control,2016-09-21,601898.SH,2,le_1_5,1,2016-09-22,2016-09-22,0.003577817531306149,0.002077817531306149,valid
s7_control,2016-09-21,601898.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.003577817531305816,-0.005077817531305815,valid
s7_control,2016-09-21,601898.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.007155635062611743,-0.008655635062611742,valid
s7_control,2016-09-21,601898.SH,2,le_1_5,10,2016-10-12,2016-10-12,0.033989266547406194,0.03248926654740619,valid
s7_control,2016-09-21,601898.SH,3,le_1_5,1,2016-09-22,2016-09-22,0.003577817531306149,0.002077817531306149,valid
s7_control,2016-09-21,601898.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.003577817531305816,-0.005077817531305815,valid
s7_control,2016-09-21,601898.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.007155635062611743,-0.008655635062611742,valid
s7_control,2016-09-21,601898.SH,3,le_1_5,10,2016-10-12,2016-10-12,0.033989266547406194,0.03248926654740619,valid
s7_control,2016-09-21,601998.SH,2,le_1_5,1,2016-09-22,2016-09-22,0.0016835016835017313,0.00018350168350173132,valid
s7_control,2016-09-21,601998.SH,2,le_1_5,3,2016-09-26,2016-09-26,-0.011784511784511786,-0.013284511784511786,valid
s7_control,2016-09-21,601998.SH,2,le_1_5,5,2016-09-28,2016-09-28,-0.008417508417508546,-0.009917508417508545,valid
s7_control,2016-09-21,601998.SH,2,le_1_5,10,2016-10-12,2016-10-12,0.005050505050504972,0.003550505050504972,valid
s7_control,2016-09-21,601998.SH,3,le_1_5,1,2016-09-22,2016-09-22,0.0016835016835017313,0.00018350168350173132,valid
s7_control,2016-09-21,601998.SH,3,le_1_5,3,2016-09-26,2016-09-26,-0.011784511784511786,-0.013284511784511786,valid
s7_control,2016-09-21,601998.SH,3,le_1_5,5,2016-09-28,2016-09-28,-0.008417508417508546,-0.009917508417508545,valid
s7_control,2016-09-21,601998.SH,3,le_1_5,10,2016-10-12,2016-10-12,0.005050505050504972,0.003550505050504972,valid
s7_control,2016-10-12,000002.SZ,2,le_1_5,1,2016-10-13,2016-10-13,0.007894736842105177,0.006394736842105177,valid
s7_control,2016-10-12,000002.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.022556390977443663,-0.024056390977443665,valid
s7_control,2016-10-12,000002.SZ,2,le_1_5,5,2016-10-19,2016-10-19,-0.028947368421052833,-0.030447368421052834,valid
s7_control,2016-10-12,000002.SZ,2,le_1_5,10,2016-10-26,2016-10-26,-0.05375939849624056,-0.055259398496240564,valid
s7_control,2016-10-12,000002.SZ,3,le_1_5,1,2016-10-13,2016-10-13,0.007894736842105177,0.006394736842105177,valid
s7_control,2016-10-12,000002.SZ,3,le_1_5,3,2016-10-17,2016-10-17,-0.022556390977443663,-0.024056390977443665,valid
s7_control,2016-10-12,000002.SZ,3,le_1_5,5,2016-10-19,2016-10-19,-0.028947368421052833,-0.030447368421052834,valid
s7_control,2016-10-12,000002.SZ,3,le_1_5,10,2016-10-26,2016-10-26,-0.05375939849624056,-0.055259398496240564,valid
s7_control,2016-10-12,000046.SZ,2,le_1_5,1,2016-10-13,2016-10-13,-0.008547008547008406,-0.010047008547008405,valid
s7_control,2016-10-12,000046.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.02564102564102555,-0.02714102564102555,valid
s7_control,2016-10-12,000046.SZ,2,le_1_5,5,2016-10-19,2016-10-19,-0.01899335232668542,-0.02049335232668542,valid
s7_control,2016-10-12,000046.SZ,2,le_1_5,10,2016-10-26,2016-10-26,-0.007597340930674212,-0.009097340930674212,valid
s7_control,2016-10-12,000069.SZ,2,le_1_5,1,2016-10-13,2016-10-13,-0.0029112081513829047,-0.004411208151382904,valid
s7_control,2016-10-12,000069.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.011644832605531286,-0.013144832605531285,valid
s7_control,2016-10-12,000069.SZ,2,le_1_5,5,2016-10-19,2016-10-19,0.0014556040756914523,-4.4395924308547694e-05,valid
s7_control,2016-10-12,000069.SZ,2,le_1_5,10,2016-10-26,2016-10-26,0.027656477438136706,0.026156477438136705,valid
s7_control,2016-10-12,000413.SZ,2,gt_1_5,1,2016-10-13,2016-10-13,-0.012353706111833729,-0.013853706111833728,valid
s7_control,2016-10-12,000413.SZ,2,gt_1_5,3,2016-10-17,2016-10-17,-0.043563068920676185,-0.045063068920676186,valid
s7_control,2016-10-12,000413.SZ,2,gt_1_5,5,2016-10-19,2016-10-19,-0.031859557867360166,-0.03335955786736017,valid
s7_control,2016-10-12,000413.SZ,2,gt_1_5,10,2016-10-26,2016-10-26,-0.09492847854356312,-0.09642847854356312,valid
s7_control,2016-10-12,000413.SZ,3,gt_1_5,1,2016-10-13,2016-10-13,-0.012353706111833729,-0.013853706111833728,valid
s7_control,2016-10-12,000413.SZ,3,gt_1_5,3,2016-10-17,2016-10-17,-0.043563068920676185,-0.045063068920676186,valid
s7_control,2016-10-12,000413.SZ,3,gt_1_5,5,2016-10-19,2016-10-19,-0.031859557867360166,-0.03335955786736017,valid
s7_control,2016-10-12,000413.SZ,3,gt_1_5,10,2016-10-26,2016-10-26,-0.09492847854356312,-0.09642847854356312,valid
s7_control,2016-10-12,000564.SZ,2,gt_1_5,1,2016-10-13,2016-10-13,-0.016177957532861553,-0.017677957532861555,valid
s7_control,2016-10-12,000564.SZ,2,gt_1_5,3,2016-10-17,2016-10-17,-0.03640040444893844,-0.03790040444893844,valid
s7_control,2016-10-12,000564.SZ,2,gt_1_5,5,2016-10-19,2016-10-19,-0.03842264914054616,-0.03992264914054616,valid
s7_control,2016-10-12,000564.SZ,2,gt_1_5,10,2016-10-26,2016-10-26,-0.0333670374115268,-0.0348670374115268,valid
s7_control,2016-10-12,000564.SZ,3,gt_1_5,1,2016-10-13,2016-10-13,-0.016177957532861553,-0.017677957532861555,valid
s7_control,2016-10-12,000564.SZ,3,gt_1_5,3,2016-10-17,2016-10-17,-0.03640040444893844,-0.03790040444893844,valid
s7_control,2016-10-12,000564.SZ,3,gt_1_5,5,2016-10-19,2016-10-19,-0.03842264914054616,-0.03992264914054616,valid
s7_control,2016-10-12,000564.SZ,3,gt_1_5,10,2016-10-26,2016-10-26,-0.0333670374115268,-0.0348670374115268,valid
s7_control,2016-10-12,000651.SZ,2,le_1_5,1,2016-10-13,2016-10-13,-0.005855855855855796,-0.007355855855855796,valid
s7_control,2016-10-12,000651.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.02072072072072073,-0.022220720720720732,valid
s7_control,2016-10-12,000651.SZ,2,le_1_5,5,2016-10-19,2016-10-19,-0.018918918918918837,-0.020418918918918838,valid
s7_control,2016-10-12,000651.SZ,2,le_1_5,10,2016-10-26,2016-10-26,0.019369369369369283,0.01786936936936928,valid
s7_control,2016-10-12,000768.SZ,2,le_1_5,1,2016-10-13,2016-10-13,-0.005558128763316406,-0.007058128763316405,valid
s7_control,2016-10-12,000768.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.02130616025937937,-0.02280616025937937,valid
s7_control,2016-10-12,000768.SZ,2,le_1_5,5,2016-10-19,2016-10-19,0.02640111162575276,0.02490111162575276,valid
s7_control,2016-10-12,000768.SZ,2,le_1_5,10,2016-10-26,2016-10-26,0.042149143121815724,0.04064914312181572,valid
s7_control,2016-10-12,000768.SZ,3,le_1_5,1,2016-10-13,2016-10-13,-0.005558128763316406,-0.007058128763316405,valid
s7_control,2016-10-12,000768.SZ,3,le_1_5,3,2016-10-17,2016-10-17,-0.02130616025937937,-0.02280616025937937,valid
s7_control,2016-10-12,000768.SZ,3,le_1_5,5,2016-10-19,2016-10-19,0.02640111162575276,0.02490111162575276,valid
s7_control,2016-10-12,000768.SZ,3,le_1_5,10,2016-10-26,2016-10-26,0.042149143121815724,0.04064914312181572,valid
s7_control,2016-10-12,002027.SZ,2,gt_1_5,1,2016-10-13,2016-10-13,0.01505646173149322,0.01355646173149322,valid
s7_control,2016-10-12,002027.SZ,2,gt_1_5,3,2016-10-17,2016-10-17,-0.021329987452948562,-0.022829987452948564,valid
s7_control,2016-10-12,002027.SZ,2,gt_1_5,5,2016-10-19,2016-10-19,-0.03262233375156842,-0.03412233375156842,valid
s7_control,2016-10-12,002027.SZ,2,gt_1_5,10,2016-10-26,2016-10-26,0.005646173149310041,0.004146173149310041,valid
s7_control,2016-10-12,002027.SZ,3,gt_1_5,1,2016-10-13,2016-10-13,0.01505646173149322,0.01355646173149322,valid
s7_control,2016-10-12,002027.SZ,3,gt_1_5,3,2016-10-17,2016-10-17,-0.021329987452948562,-0.022829987452948564,valid
s7_control,2016-10-12,002027.SZ,3,gt_1_5,5,2016-10-19,2016-10-19,-0.03262233375156842,-0.03412233375156842,valid
s7_control,2016-10-12,002027.SZ,3,gt_1_5,10,2016-10-26,2016-10-26,0.005646173149310041,0.004146173149310041,valid
s7_control,2016-10-12,002415.SZ,2,gt_1_5,1,2016-10-13,2016-10-13,0.005600000000000049,0.00410000000000005,valid
s7_control,2016-10-12,002415.SZ,2,gt_1_5,3,2016-10-17,2016-10-17,-0.01200000000000001,-0.01350000000000001,valid
s7_control,2016-10-12,002415.SZ,2,gt_1_5,5,2016-10-19,2016-10-19,0.0,-0.0015,valid
s7_control,2016-10-12,002415.SZ,2,gt_1_5,10,2016-10-26,2016-10-26,-0.006800000000000028,-0.008300000000000028,valid
s7_control,2016-10-12,300072.SZ,2,le_1_5,1,2016-10-13,2016-10-13,-0.011111111111111183,-0.012611111111111182,valid
s7_control,2016-10-12,300072.SZ,2,le_1_5,3,2016-10-17,2016-10-17,-0.0459119496855348,-0.047411949685534804,valid
s7_control,2016-10-12,300072.SZ,2,le_1_5,5,2016-10-19,2016-10-19,-0.03501048218029357,-0.03651048218029357,valid
s7_control,2016-10-12,300072.SZ,2,le_1_5,10,2016-10-26,2016-10-26,-0.06142557651991609,-0.0629255765199161,valid
s7_control,2016-10-12,300072.SZ,3,le_1_5,1,2016-10-13,2016-10-13,-0.011111111111111183,-0.012611111111111182,valid
s7_control,2016-10-12,300072.SZ,3,le_1_5,3,2016-10-17,2016-10-17,-0.0459119496855348,-0.047411949685534804,valid
s7_control,2016-10-12,300072.SZ,3,le_1_5,5,2016-10-19,2016-10-19,-0.03501048218029357,-0.03651048218029357,valid
s7_control,2016-10-12,300072.SZ,3,le_1_5,10,2016-10-26,2016-10-26,-0.06142557651991609,-0.0629255765199161,valid
s7_control,2016-10-12,600009.SH,2,le_1_5,1,2016-10-13,2016-10-13,0.0014635931211124387,-3.6406878887561365e-05,valid
s7_control,2016-10-12,600009.SH,2,le_1_5,3,2016-10-17,2016-10-17,0.007683863885839637,0.006183863885839637,valid
s7_control,2016-10-12,600009.SH,2,le_1_5,5,2016-10-19,2016-10-19,0.00036589828027810967,-0.0011341017197218904,valid
s7_control,2016-10-12,600009.SH,2,le_1_5,10,2016-10-26,2016-10-26,-0.004390779363336872,-0.0058907793633368715,valid
s7_control,2016-10-12,600009.SH,3,le_1_5,1,2016-10-13,2016-10-13,0.0014635931211124387,-3.6406878887561365e-05,valid
s7_control,2016-10-12,600009.SH,3,le_1_5,3,2016-10-17,2016-10-17,0.007683863885839637,0.006183863885839637,valid
s7_control,2016-10-12,600009.SH,3,le_1_5,5,2016-10-19,2016-10-19,0.00036589828027810967,-0.0011341017197218904,valid
s7_control,2016-10-12,600009.SH,3,le_1_5,10,2016-10-26,2016-10-26,-0.004390779363336872,-0.0058907793633368715,valid
s7_control,2016-10-12,600011.SH,2,le_1_5,1,2016-10-13,2016-10-13,-0.002812939521800395,-0.004312939521800395,valid
s7_control,2016-10-12,600011.SH,2,le_1_5,3,2016-10-17,2016-10-17,0.0,-0.0015,valid
s7_control,2016-10-12,600011.SH,2,le_1_5,5,2016-10-19,2016-10-19,0.00421940928270037,0.0027194092827003704,valid
s7_control,2016-10-12,600011.SH,2,le_1_5,10,2016-10-26,2016-10-26,0.007032348804500543,0.005532348804500544,valid
s7_control,2016-10-12,600011.SH,3,le_1_5,1,2016-10-13,2016-10-13,-0.002812939521800395,-0.004312939521800395,valid
s7_control,2016-10-12,600011.SH,3,le_1_5,3,2016-10-17,2016-10-17,0.0,-0.0015,valid
s7_control,2016-10-12,600011.SH,3,le_1_5,5,2016-10-19,2016-10-19,0.00421940928270037,0.0027194092827003704,valid
s7_control,2016-10-12,600011.SH,3,le_1_5,10,2016-10-26,2016-10-26,0.007032348804500543,0.005532348804500544,valid
s7_control,2016-10-12,600015.SH,2,le_1_5,1,2016-10-13,2016-10-13,0.001956947162426559,0.00045694716242655883,valid
s7_control,2016-10-12,600015.SH,2,le_1_5,3,2016-10-17,2016-10-17,0.0009784735812132794,-0.0005215264187867206,valid
s7_control,2016-10-12,600015.SH,2,le_1_5,5,2016-10-19,2016-10-19,0.003913894324853118,0.0024138943248531177,valid
s7_control,2016-10-12,600015.SH,2,le_1_5,10,2016-10-26,2016-10-26,0.012720156555772855,0.011220156555772855,valid
s7_control,2016-10-12,600015.SH,3,le_1_5,1,2016-10-13,2016-10-13,0.001956947162426559,0.00045694716242655883,valid
s7_control,2016-10-12,600015.SH,3,le_1_5,3,2016-10-17,2016-10-17,0.0009784735812132794,-0.0005215264187867206,valid
s7_control,2016-10-12,600015.SH,3,le_1_5,5,2016-10-19,2016-10-19,0.003913894324853118,0.0024138943248531177,valid
s7_control,2016-10-12,600015.SH,3,le_1_5,10,2016-10-26,2016-10-26,0.012720156555772855,0.011220156555772855,valid
s7_control,2016-10-12,600061.SH,2,le_1_5,1,2016-10-13,2016-10-13,-0.005521472392638005,-0.0070214723926380045,valid
s7_control,2016-10-12,600061.SH,2,le_1_5,3,2016-10-17,2016-10-17,-0.02515337423312891,-0.026653374233128913,valid
s7_control,2016-10-12,600061.SH,2,le_1_5,5,2016-10-19,2016-10-19,-0.010429447852760787,-0.011929447852760787,valid
s7_control,2016-10-12,600061.SH,2,le_1_5,10,2016-10-26,2016-10-26,-0.009815950920245453,-0.011315950920245453,valid
